index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
776,1_2_1_6#2_1_6_3#5_2_5_1#4_3_2_5#5_6_6_4#3_4_4_3#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
777,5_4_6_4#5_3_1_2#3_1_4_6#2_4_2_1#3_6_5_3#6_2_1_5#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
778,6_5_5_3#5_5_2_4#3_3_1_2#4_2_6_6#2_3_1_1#1_4_4_6#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,15,72.7014,Very Hard
779,2_3_5_3#6_4_6_1#3_5_5_4#2_1_4_1#2_6_6_1#5_3_4_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,78.632,Very Hard
780,4_6_2_1#2_3_6_4#3_6_4_6#4_1_5_5#2_2_5_5#1_1_3_3#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,16,74.6669,Very Hard
781,2_5_6_6#2_3_4_3#1_5_3_5#6_4_6_4#3_1_5_4#1_2_1_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
782,2_2_4_6#5_4_6_2#6_1_6_3#5_2_1_3#3_1_3_4#1_4_5_5#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
783,4_5_5_1#5_1_1_6#4_3_6_1#3_4_2_2#3_6_2_4#6_3_2_5#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,17,76.6439,Very Hard
784,6_5_5_3#1_4_1_4#2_6_1_3#5_3_4_5#2_6_3_2#1_4_2_6#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
785,6_3_4_6#3_4_3_1#1_1_4_6#2_5_5_2#4_3_1_6#5_2_2_5#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,17,76.6439,Very Hard
786,3_1_6_4#1_2_5_2#6_5_1_5#3_3_2_4#1_6_2_6#5_4_3_4#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
787,6_1_1_5#3_5_4_6#1_3_2_5#5_4_2_4#1_2_4_3#3_2_6_6#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
788,5_4_4_1#2_2_6_4#3_2_5_1#3_1_5_6#1_6_4_3#2_6_3_5#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
789,6_5_6_2#5_5_5_3#3_6_1_4#4_4_1_3#2_4_1_2#3_1_6_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,17,76.6439,Very Hard
790,6_5_1_2#3_1_4_1#3_1_4_4#4_5_6_3#2_6_5_5#2_2_6_3#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,78.632,Very Hard
791,2_5_5_6#6_3_3_1#4_2_1_1#4_2_4_5#4_5_2_6#6_3_3_1#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,78.632,Very Hard
792,3_4_1_5#6_3_3_6#4_5_2_1#1_4_5_2#2_2_4_6#3_1_5_6#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,78.632,Very Hard
793,3_5_3_2#1_5_5_2#5_2_6_1#6_1_4_3#4_6_4_4#1_6_3_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
794,5_4_1_3#3_6_6_2#1_6_2_2#5_5_6_4#4_2_1_3#5_1_4_3#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,78.632,Very Hard
795,1_6_5_6#2_6_3_6#1_5_2_3#1_3_3_2#4_5_1_5#4_2_4_4#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,20,82.6393,Very Hard
796,6_4_3_5#3_4_6_3#6_1_4_1#5_1_6_2#5_4_2_2#3_5_2_1#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,21,84.6575,Very Hard
797,3_2_4_1#3_6_5_3#5_6_5_4#6_4_1_1#3_5_1_6#2_4_2_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
798,5_3_5_3#2_2_6_3#1_1_4_6#1_2_4_5#3_1_2_6#6_5_4_4#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,78.632,Very Hard
799,5_2_5_4#4_3_4_3#6_6_1_6#6_1_3_5#2_2_1_2#4_3_5_1#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
800,1_1_6_2#6_3_6_5#2_5_4_1#3_5_4_3#4_3_5_4#2_2_6_1#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
801,3_2_6_5#1_6_1_3#5_3_2_6#4_5_6_5#2_1_4_4#4_2_3_1#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,19,80.6306,Very Hard
802,1_1_5_6#4_6_4_6#4_4_2_3#5_2_1_2#3_3_6_3#1_5_5_2#0#0,1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,6,4,8,24,18,78.632,Very Hard
803,5_6_7_7#2_6_4_1#4_7_1_1#3_3_4_4#1_5_2_3#2_5_6_7#2_3_6_5#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
804,4_1_1_1#2_1_5_3#6_4_2_7#6_6_5_5#4_6_7_3#2_7_5_2#3_7_3_4#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
805,2_6_4_1#6_4_5_2#5_3_1_7#1_7_1_3#4_2_7_5#3_7_6_5#2_4_3_6#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,90.4,Insane
806,7_5_4_1#2_3_3_4#3_3_7_1#6_1_6_2#1_5_5_6#4_4_6_5#7_2_2_7#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,18,79.832,Very Hard
807,6_2_1_1#1_2_2_5#6_3_1_3#7_2_7_7#4_6_4_7#4_5_5_6#3_3_4_5#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
808,6_5_1_7#4_2_7_3#1_3_7_5#7_4_6_2#1_5_2_6#3_5_4_2#4_1_3_6#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,93.4,Insane
809,3_3_1_5#6_4_1_6#6_5_2_6#7_7_2_7#7_3_2_4#4_5_1_4#1_2_5_3#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
810,2_6_7_2#5_2_1_1#1_3_5_7#6_7_3_6#5_7_4_4#4_5_1_3#4_3_6_2#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,90.4,Insane
811,4_6_5_3#5_2_1_3#2_5_7_1#7_4_7_2#5_7_1_3#4_6_4_1#3_6_6_2#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
812,6_2_4_6#7_4_3_1#2_4_6_6#5_5_7_3#1_7_7_3#5_2_3_5#4_1_2_1#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
813,3_5_6_1#2_7_7_6#2_4_2_1#3_5_4_6#5_5_1_2#7_3_6_7#4_1_4_3#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
814,4_6_3_3#7_1_7_6#2_7_5_1#2_4_7_4#4_5_6_2#1_2_5_3#6_3_5_1#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
815,5_7_7_2#4_3_7_5#1_6_1_3#2_4_1_6#3_2_3_5#5_1_4_7#2_6_4_6#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
816,5_7_5_4#6_1_6_7#6_3_3_4#4_1_7_2#2_5_4_1#2_7_3_6#2_5_3_1#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,25,90.4,Insane
817,2_2_5_7#1_3_6_5#3_7_5_4#4_6_7_1#6_1_3_2#6_1_4_4#3_2_5_7#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
818,7_5_1_1#2_3_6_2#3_4_7_5#4_5_3_7#2_1_7_5#2_6_4_6#1_4_6_3#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,90.8849,Insane
819,5_4_4_1#1_5_4_2#3_3_6_2#5_7_6_1#1_7_3_4#5_6_7_7#2_2_3_6#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
820,2_7_3_7#3_2_4_7#6_5_4_4#5_6_6_1#5_7_1_6#2_3_4_5#1_1_2_3#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,83.8393,Very Hard
821,2_7_7_6#1_5_3_1#2_2_3_3#6_1_5_7#6_4_6_1#4_4_2_5#5_7_4_3#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
822,6_3_3_5#1_7_3_7#4_6_1_3#2_4_6_4#5_2_6_1#2_2_4_1#5_5_7_7#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,83.8393,Very Hard
823,3_7_5_2#4_5_2_1#4_7_6_1#2_7_3_3#5_6_1_4#2_6_6_3#4_1_7_5#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
824,1_7_3_2#5_1_5_4#4_4_2_1#6_7_2_1#3_7_3_6#3_5_7_6#6_4_5_2#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,90.4,Insane
825,2_3_1_6#5_1_6_2#7_2_7_4#6_2_4_5#1_5_4_3#3_3_7_7#1_6_5_4#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
826,1_7_6_1#3_6_7_5#2_5_1_4#3_5_3_1#4_4_5_2#7_3_2_6#6_2_4_7#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
827,2_3_3_5#1_2_4_4#5_6_4_3#5_6_7_1#1_5_2_7#4_2_7_1#6_7_3_6#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
828,3_5_3_7#3_7_2_1#3_4_1_7#5_4_1_2#5_6_7_4#2_5_6_6#1_2_4_6#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,90.4,Insane
829,4_7_5_3#6_2_4_6#3_1_6_2#2_1_4_7#5_1_5_3#5_1_6_7#4_7_3_2#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,90.4,Insane
830,1_4_7_3#7_6_2_6#5_3_5_3#2_1_6_2#2_4_1_4#4_7_5_7#1_6_3_5#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
831,4_7_2_7#2_5_6_5#1_6_6_3#1_2_7_3#4_4_3_1#2_7_3_4#5_6_5_1#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
832,1_2_5_2#3_5_4_5#3_7_4_4#6_3_6_1#2_7_3_4#6_2_1_7#1_6_5_7#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,93.4,Insane
833,4_4_1_3#1_7_2_3#7_6_7_5#5_6_5_4#2_6_1_3#7_1_3_5#4_2_2_6#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
834,5_1_7_6#1_4_3_5#3_7_4_2#2_3_6_3#1_6_5_1#2_5_4_7#6_7_2_4#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,92.9211,Insane
835,4_1_5_6#1_7_2_5#1_2_3_7#5_6_2_3#1_7_4_6#4_3_7_5#4_6_2_3#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,26,90.4,Insane
836,3_2_4_5#2_3_7_1#4_1_7_2#6_5_2_5#3_6_7_7#5_4_6_1#4_6_3_1#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
837,1_2_2_5#7_1_2_3#5_1_7_5#7_3_7_4#4_5_6_6#3_4_6_4#3_6_1_2#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
838,7_4_1_5#4_5_7_3#2_1_5_3#7_6_7_2#2_4_6_2#5_6_1_6#4_1_3_3#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,90.4,Insane
839,3_7_6_6#5_2_5_4#1_4_2_1#1_2_3_6#3_3_6_7#7_4_1_2#5_4_7_5#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
840,4_1_7_2#4_7_3_6#4_2_2_5#7_6_3_5#6_3_5_3#1_6_7_5#1_1_4_2#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
841,5_1_2_5#1_5_1_1#6_6_4_4#7_7_4_6#3_3_7_2#6_3_3_2#5_7_4_2#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,18,79.832,Very Hard
842,1_7_5_5#3_3_4_5#1_6_6_4#7_3_5_6#1_2_1_2#4_2_4_7#3_7_6_2#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,85.8575,Insane
843,3_6_1_3#7_1_6_5#2_5_1_3#5_3_7_2#2_1_7_6#6_4_7_4#4_4_2_5#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
844,5_5_4_2#3_6_6_1#1_6_7_2#5_4_3_4#2_7_3_1#5_3_6_7#7_4_1_2#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,89.9211,Insane
845,6_4_2_5#5_3_2_7#6_4_1_3#1_1_5_4#2_7_4_6#6_7_2_3#1_3_5_7#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,90.4,Insane
846,1_3_7_5#7_4_3_4#3_2_7_6#4_5_1_4#3_6_2_7#2_5_2_1#6_1_5_6#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,90.4,Insane
847,3_5_6_1#4_1_7_5#2_4_5_6#6_7_7_3#2_5_6_3#1_2_1_3#2_4_4_7#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
848,5_7_5_6#4_2_7_3#3_5_2_3#6_6_3_2#4_7_4_4#1_7_1_1#1_6_2_5#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,87.8849,Insane
849,1_5_3_6#1_4_2_6#6_1_3_5#4_5_3_7#5_2_6_7#7_4_7_2#3_4_1_2#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,90.4,Insane
850,5_5_4_1#1_6_7_3#6_3_3_5#4_1_7_6#1_2_7_7#2_2_6_3#4_5_4_2#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,81.8306,Very Hard
851,1_3_3_6#2_7_1_7#2_6_5_1#7_2_3_4#3_6_4_7#5_4_1_2#4_6_5_5#0#0,1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_1_0_0#1_0_1_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,90.4,Insane
